,Rs_down,Rs_up,Rd_down,Rd_up,Rs_coverage,Rd_coverage,R_oracle,metric,id_method,est_method,beta_zy
3,-0.06443926850484072,0.016445269059273647,-0.06443926850484069,0.016445269059273647,1.0,1.0,-0.017063652246805783,m_a=1,IV,plugin,1.6
4,-0.09470198724428915,0.06850198724428913,-0.05378087816787132,0.027580878167871314,1.0,1.0,-0.011300000000000004,m_u,IV,plugin,1.6
0,-0.3418268139225403,-0.1308853136150089,-0.3004097861697055,-0.17267436907644795,1.0,1.0,-0.2707482993197279,m_y=1,IV,plugin,1.6
1,-0.3047778250532864,-0.10157608285350819,-0.2610746167742629,-0.14496949468684267,1.0,1.0,-0.20488271900430827,m_y=0,IV,plugin,1.6
2,-0.27766339921822436,0.15368151502060012,-0.18796815829110952,0.0639862740934852,1.0,1.0,-0.040350155490695816,m_a=0,IV,plugin,1.6
3,-0.04924914604033949,0.037582474998182756,-0.04924914604033956,0.037582474998182715,1.0,1.0,-0.030090129453328507,m_a=1,IV,plugin,1.6
4,-0.09984811061641459,0.07664811061641456,-0.05548035969181723,0.03228035969181722,1.0,1.0,-0.022350000000000002,m_u,IV,plugin,1.6
0,-0.39333300960143835,-0.15812758114994901,-0.3505270801599963,-0.2015494875984282,1.0,1.0,-0.2704773739256498,m_y=1,IV,plugin,1.6
1,-0.3420993683196626,-0.11553199838860355,-0.29550634580403734,-0.161727115267126,1.0,1.0,-0.2112539882045828,m_y=0,IV,plugin,1.6
2,-0.2383350617452847,0.21180180400499832,-0.14731066520428737,0.1207774074640009,1.0,1.0,-0.032231370267985116,m_a=0,IV,plugin,1.6
3,-0.07770677089364628,0.016520861194021474,-0.07770677089364626,0.0165208611940215,1.0,1.0,-0.028577654318572676,m_a=1,IV,plugin,1.6
4,-0.11028306143253527,0.0749830614325352,-0.06497111683442673,0.029671116834426747,1.0,1.0,-0.021350000000000008,m_u,IV,plugin,1.6
0,-0.3810179033307928,-0.16159342543622587,-0.3396606186118396,-0.20345452627633337,1.0,1.0,-0.28112860355755465,m_y=1,IV,plugin,1.6
1,-0.3423477648350689,-0.12594073008729392,-0.29772257400134317,-0.17041441872606122,1.0,1.0,-0.22714816989626155,m_y=0,IV,plugin,1.6
2,-0.25768741497802555,0.18594401713526487,-0.1689421023984774,0.09719870455571675,1.0,1.0,-0.03406665104768586,m_a=0,IV,plugin,1.6
3,-0.06214232654771103,0.027594505581759042,-0.062142326547711055,0.02759450558175901,1.0,1.0,-0.02472884613957349,m_a=1,IV,plugin,1.6
4,-0.10583611475675951,0.07263611475675945,-0.061019731904087694,0.027819731904087687,1.0,1.0,-0.021450000000000004,m_u,IV,plugin,1.6
0,-0.3656655283883145,-0.15851170034484346,-0.32677640433489896,-0.1977823936819425,1.0,1.0,-0.26027113732795204,m_y=1,IV,plugin,1.6
1,-0.3348037756789891,-0.1352225850805189,-0.2943237509173068,-0.17554763642752053,1.0,1.0,-0.2227919125471607,m_y=0,IV,plugin,1.6
2,-0.20898831977603213,0.18985072394821376,-0.12781641338852764,0.10867881756070925,1.0,1.0,-0.02025391154760625,m_a=0,IV,plugin,1.6
3,-0.06087656109064116,0.022694669674439415,-0.06087656109064116,0.022694669674439432,1.0,1.0,-0.018185200366092225,m_a=1,IV,plugin,1.6
4,-0.09012108871141704,0.07462108871141704,-0.04951890113638729,0.034018901136387274,1.0,1.0,-0.010600000000000012,m_u,IV,plugin,1.6
0,-0.3804008707332066,-0.17358596067548515,-0.3413245469137873,-0.2132066255576625,1.0,1.0,-0.26780656666317004,m_y=1,IV,plugin,1.6
1,-0.3327100931307216,-0.13738534439132066,-0.2911923102108399,-0.17864297736669665,1.0,1.0,-0.2137193083022834,m_y=0,IV,plugin,1.6
2,-0.19276253351424746,0.19731118073532042,-0.11080881828013082,0.11535746550120382,1.0,1.0,-0.025471156576345577,m_a=0,IV,plugin,1.6
3,-0.07232497206977401,0.006129983687344109,-0.07232497206977406,0.006129983687344074,1.0,1.0,-0.027509828838506445,m_a=1,IV,plugin,1.6
4,-0.09170363574372199,0.06870363574372197,-0.05074316886971049,0.027743168869710472,1.0,1.0,-0.01580000000000001,m_u,IV,plugin,1.6
0,-0.35753799170169615,-0.13731224347710022,-0.31482878126374453,-0.1804923971188624,1.0,1.0,-0.27357016355870406,m_y=1,IV,plugin,1.6
1,-0.3262755252468388,-0.11613807830979381,-0.28207293324715205,-0.16013830432332032,1.0,1.0,-0.22661282568983757,m_y=0,IV,plugin,1.6
2,-0.2846252228034224,0.1709495187596324,-0.19271042713271416,0.0790347230889242,1.0,1.0,-0.0221343757797981,m_a=0,IV,plugin,1.6
3,-0.04970432379104565,0.040431006863472604,-0.04970432379104564,0.0404310068634726,1.0,1.0,-0.023859009191529945,m_a=1,IV,plugin,1.6
4,-0.0971740844568543,0.08487408445685438,-0.051267239759119086,0.03896723975911911,1.0,1.0,-0.01344999999999999,m_u,IV,plugin,1.6
0,-0.3729512007674919,-0.16911096158055022,-0.33405191390110534,-0.20831940152913603,1.0,1.0,-0.25574446161772285,m_y=1,IV,plugin,1.6
1,-0.34602833112651493,-0.15172508497765808,-0.30631221177461765,-0.1912797217656002,1.0,1.0,-0.23933948518698397,m_y=0,IV,plugin,1.6
2,-0.1918641347394975,0.20323767361751047,-0.11223510216294785,0.12360864104096081,1.0,1.0,-0.0007550083411047015,m_a=0,IV,plugin,1.6
3,-0.05928114065935863,0.019303496958331133,-0.0592811406593586,0.01930349695833116,1.0,1.0,-0.010644864740558257,m_a=1,IV,plugin,1.6
4,-0.08235479852694991,0.0758547985269499,-0.042695558852199375,0.03619555885219937,1.0,1.0,-0.000900000000000005,m_u,IV,plugin,1.6
0,-0.35023710981997286,-0.19395518385863114,-0.32123884553142157,-0.22316548615559562,1.0,1.0,-0.2911223125192881,m_y=1,IV,plugin,1.8
1,-0.31076894580658043,-0.15966906625077631,-0.27997239840933946,-0.19031628925436977,1.0,1.0,-0.24370074910010694,m_y=0,IV,plugin,1.8
2,-0.2228051149331817,0.11197865067140271,-0.16065644739743049,0.0498299831356515,1.0,1.0,-0.024099891073840696,m_a=0,IV,plugin,1.8
3,-0.043601879765256236,0.020554867778258178,-0.04360187976525628,0.02055486777825811,1.0,1.0,-0.02351744282290935,m_a=1,IV,plugin,1.8
4,-0.07670592046764521,0.04960592046764517,-0.045731024567826815,0.018631024567826802,1.0,1.0,-0.016250000000000007,m_u,IV,plugin,1.8
0,-0.3330861943883639,-0.19798393451702326,-0.3064978622388379,-0.22475198202409588,1.0,1.0,-0.2774722423990868,m_y=1,IV,plugin,1.8
1,-0.29653165580457264,-0.1675683444518763,-0.26874634589345553,-0.19525157178218527,1.0,1.0,-0.2414358776416096,m_y=0,IV,plugin,1.8
2,-0.18057722333670903,0.09991722411663581,-0.12438229434560086,0.04372229512552771,1.0,1.0,-0.014407939650763535,m_a=0,IV,plugin,1.8
3,-0.039047041248553606,0.013290781084227099,-0.03904704124855361,0.013290781084227116,1.0,1.0,-0.019161001907848252,m_a=1,IV,plugin,1.8
4,-0.0636692684919382,0.04486926849193813,-0.03552965779964076,0.016729657799640786,1.0,1.0,-0.008599999999999997,m_u,IV,plugin,1.8
0,-0.36780807018274925,-0.22434597934302286,-0.341449123731498,-0.25092741389607987,1.0,1.0,-0.28333680049927185,m_y=1,IV,plugin,1.8
1,-0.3232495861651663,-0.18787498025394062,-0.29551387919187455,-0.21548310403959242,1.0,1.0,-0.23820527633352592,m_y=0,IV,plugin,1.8
2,-0.1302304834102892,0.15103274987042098,-0.07585444997987725,0.09665671644000903,1.0,1.0,-0.01643620180922989,m_a=0,IV,plugin,1.8
3,-0.059594144944661344,-0.00538170278069422,-0.059594144944661254,-0.00538170278069414,1.0,1.0,-0.0244189945489085,m_a=1,IV,plugin,1.8
4,-0.06464410692417635,0.04394410692417637,-0.03749959103571472,0.01679959103571473,1.0,1.0,-0.012499999999999997,m_u,IV,plugin,1.8
0,-0.33921866431153724,-0.1950212212082813,-0.3116537204214068,-0.22274168833880478,1.0,1.0,-0.26748885894911395,m_y=1,IV,plugin,1.8
1,-0.30626981468231057,-0.16976165329341666,-0.27789042489230864,-0.19800580918571128,1.0,1.0,-0.2356294077866873,m_y=0,IV,plugin,1.8
2,-0.15939953207428142,0.13044058305593711,-0.10221203772672996,0.07325308870838561,1.0,1.0,-0.007979058487763535,m_a=0,IV,plugin,1.8
3,-0.045851878575412175,0.009839710595486939,-0.045851878575412224,0.00983971059548692,1.0,1.0,-0.018247340836641868,m_a=1,IV,plugin,1.8
4,-0.062379893170835886,0.05047989317083591,-0.03415500533560185,0.02225500533560188,1.0,1.0,-0.007099999999999988,m_u,IV,plugin,1.8
0,-0.3215667071216261,-0.19608436324286282,-0.2977763515743904,-0.22000124465469223,1.0,0.4,-0.2976387738193869,m_y=1,IV,plugin,1.8
1,-0.2845514212939354,-0.16435988868089707,-0.2595931522658801,-0.18920585568735238,1.0,1.0,-0.24961330239752516,m_y=0,IV,plugin,1.8
2,-0.2292131516399014,0.050673254906826656,-0.1780435946191627,-0.0004963021139121695,1.0,1.0,-0.02223454272484998,m_a=0,IV,plugin,1.8
3,-0.02474632791276047,0.027599244334555628,-0.024746327912760387,0.027599244334555746,0.4,0.4,-0.024463784755747897,m_a=1,IV,plugin,1.8
4,-0.06290862304773137,0.04060862304773137,-0.03736989713868065,0.01506989713868066,1.0,1.0,-0.014600000000000002,m_u,IV,plugin,1.8
0,-0.3553594718329275,-0.21941601016952736,-0.3295830193004955,-0.24536441793709493,1.0,1.0,-0.2858609713522949,m_y=1,IV,plugin,1.8
1,-0.3109835913027638,-0.18036877641187493,-0.2835159075583503,-0.20770668530913525,1.0,1.0,-0.24178929928856835,m_y=0,IV,plugin,1.8
2,-0.15935915172638565,0.12171718291291185,-0.10514152906741583,0.06749956025394195,1.0,1.0,-0.01638390437199383,m_a=0,IV,plugin,1.8
3,-0.05074846850516148,0.0009930221884564717,-0.050748468505161425,0.0009930221884565103,1.0,1.0,-0.023616939987925856,m_a=1,IV,plugin,1.8
4,-0.06722150924740652,0.038721509247406506,-0.04028890519156321,0.011788905191563242,1.0,1.0,-0.015149999999999997,m_u,IV,plugin,1.8
0,-0.3690783299512888,-0.17728386204222832,-0.3326273931401748,-0.2140386315194147,1.0,1.0,-0.29414854501523274,m_y=1,IV,plugin,1.8
1,-0.3343227334791942,-0.15312339685883208,-0.29674466730337473,-0.19048580697643208,1.0,1.0,-0.2421524663677131,m_y=0,IV,plugin,1.8
2,-0.24299187277059903,0.1630616136599946,-0.1663813709720136,0.08645111186140919,1.0,1.0,-0.027211656731952027,m_a=0,IV,plugin,1.8
3,-0.04841774507466775,0.026754049038980144,-0.048417745074667715,0.0267540490389802,1.0,1.0,-0.025461417411150933,m_a=1,IV,plugin,1.8
4,-0.08153719150998309,0.07023719150998307,-0.043442619490636505,0.03214261949063647,1.0,1.0,-0.013100000000000014,m_u,IV,plugin,1.8
0,-0.332445254930373,-0.18306065011512923,-0.30418673559001685,-0.21150518930349235,1.0,1.0,-0.2878485007890583,m_y=1,IV,plugin,1.8
1,-0.29895633823833634,-0.1573155721116991,-0.26973788893242856,-0.1863944729174541,1.0,1.0,-0.23515959980943307,m_y=0,IV,plugin,1.8
2,-0.21298680111954438,0.10187525578401861,-0.1530544721510935,0.04194292681556773,1.0,1.0,-0.030231063248962187,m_a=0,IV,plugin,1.8
3,-0.03655994426604396,0.02444083376280821,-0.03655994426604403,0.024440833762808183,1.0,1.0,-0.024970285610786125,m_a=1,IV,plugin,1.8
4,-0.06736933146620852,0.053569331466208646,-0.03755899103730111,0.023758991037301124,1.0,1.0,-0.013399999999999995,m_u,IV,plugin,1.8
0,-0.28901572393166053,-0.2194663301860434,-0.2749009282664251,-0.23363342754480182,0.8,0.0,-0.2873683112548242,m_y=1,IV,plugin,1.8
1,-0.26070228039156357,-0.1942624190656397,-0.24617193428088466,-0.20877118304897863,1.0,0.8,-0.243829828099491,m_y=0,IV,plugin,1.8
2,-0.13856312264152548,0.011474277065553684,-0.10852089351853586,-0.018567952057435944,1.0,0.6,-0.021334174732446476,m_a=0,IV,plugin,1.8
3,-0.01513201059623338,0.012151312287365856,-0.01513201059623332,0.012151312287365924,0.0,0.0,-0.021968523430423936,m_a=1,IV,plugin,1.8
4,-0.03492284601106822,0.022422846011068177,-0.01979207731327446,0.0072920773132745,1.0,0.8,-0.010799999999999983,m_u,IV,plugin,1.8
0,-0.351701629497547,-0.21908246993803654,-0.326388543361606,-0.24457100347621868,1.0,1.0,-0.28672640133361116,m_y=1,IV,plugin,1.8
1,-0.3049317657755951,-0.17774956038691225,-0.2778580635812834,-0.2046948839573973,1.0,1.0,-0.2266871755431648,m_y=0,IV,plugin,1.8
2,-0.14181614268607243,0.12381259879462596,-0.08883401900022656,0.07083047510878003,1.0,1.0,-0.03438252103765388,m_a=0,IV,plugin,1.8
3,-0.05376832179384979,-0.0037934821135803152,-0.053768321793849716,-0.0037934821135802424,1.0,1.0,-0.028476587158440536,m_a=1,IV,plugin,1.8
4,-0.06647111383724405,0.03647111383724404,-0.0401098581973514,0.010109858197351428,1.0,1.0,-0.01969999999999998,m_u,IV,plugin,1.8
0,-0.337337639454708,-0.3432968833667645,-0.3387529314641341,-0.34188661663374453,0.0,0.0,-0.2899802309853293,m_y=1,IV,plugin,2.0
1,-0.2999618241632661,-0.30558304938623004,-0.3014089026450596,-0.3041321938902802,0.0,0.0,-0.25430744056213306,m_y=0,IV,plugin,2.0
2,0.09846006365993291,0.08694822024057422,0.09578824986403892,0.0896200340364682,0.0,0.0,-0.009449605514897541,m_a=0,IV,plugin,2.0
3,-0.049495943726086324,-0.05080064042336435,-0.04949594372608632,-0.05080064042336435,0.0,0.0,-0.02007684605272514,m_a=1,IV,plugin,2.0
4,-0.0038176233569379935,-0.007782376643061928,-0.005142041455562687,-0.006457958544437312,0.4,0.4,-0.0072499999999999995,m_u,IV,plugin,2.0
0,-0.25881185326042494,-0.30066026103919674,-0.2646743313741378,-0.2948134752001487,0.0,0.0,-0.29943444730077123,m_y=1,IV,plugin,2.0
1,-0.2290304531965223,-0.26876418520737066,-0.23509085244055683,-0.26269562799104573,0.0,0.0,-0.26861313868613146,m_y=0,IV,plugin,2.0
2,-0.01721986418768042,-0.10666349503580612,-0.02965286396525706,-0.0942304952582295,0.0,0.0,-0.007661620378363654,m_a=0,IV,plugin,2.0
3,0.003420836791642956,-0.0175191233538333,0.003420836791642931,-0.017519123353833328,0.0,0.0,-0.01754662995632622,m_a=1,IV,plugin,2.0
4,0.008034353221434476,-0.025334353221434503,0.0018147450827017673,-0.01911474508270175,0.0,0.0,-0.007599999999999996,m_u,IV,plugin,2.0
0,-0.3299890521310283,-0.2657439701584052,-0.31976203056193603,-0.2760134885532867,1.0,0.2,-0.3202701319963164,m_y=1,IV,plugin,2.0
1,-0.2780762201399173,-0.21564957286192826,-0.26686798369503917,-0.22682330245501045,1.0,1.0,-0.25295785665395526,m_y=0,IV,plugin,2.0
2,-0.14038391962005478,0.004051026530617863,-0.11802452948789473,-0.018308363601542137,1.0,1.0,-0.03904418578967339,m_a=0,IV,plugin,2.0
3,-0.035032510225567394,-0.00617410862513873,-0.03503251022556736,-0.0061741086251387075,1.0,1.0,-0.032022278380580416,m_a=1,IV,plugin,2.0
4,-0.047985866763887663,0.0032858667638876347,-0.036898963166856084,-0.007801036833143875,1.0,1.0,-0.027149999999999987,m_u,IV,plugin,2.0
0,-0.3555566636314972,-0.2964685650858218,-0.34517962076196984,-0.30688343768345916,0.6,0.0,-0.29396462018730485,m_y=1,IV,plugin,2.0
1,-0.3128694222012639,-0.25751952523137084,-0.302061344151112,-0.26830884900814533,0.6,0.0,-0.26073147256977863,m_y=0,IV,plugin,2.0
2,-0.012860311741841112,0.10333598587402386,0.008016872791739427,0.08245880134044335,0.6,0.0,-0.008185117202143655,m_a=0,IV,plugin,2.0
3,-0.05191229441797378,-0.029998344528598474,-0.05191229441797381,-0.029998344528598498,0.0,0.0,-0.01906250794207892,m_a=1,IV,plugin,2.0
4,-0.02989437493131869,0.012894374931318797,-0.019431773902314854,0.0024317739023148946,1.0,1.0,-0.005799999999999972,m_u,IV,plugin,2.0
0,-0.39111348752303765,-0.2692184041361366,-0.3698247811610794,-0.2906338534399608,1.0,1.0,-0.3155047463509238,m_y=1,IV,plugin,2.0
1,-0.3546374338495486,-0.23579839887822693,-0.3320756667246073,-0.2583110719175642,1.0,1.0,-0.2705086739194355,m_y=0,IV,plugin,2.0
2,-0.10579564115400988,0.15254257138889868,-0.062202369593857665,0.10894929982874638,1.0,1.0,-0.024950983156628193,m_a=0,IV,plugin,2.0
3,-0.054652317787192914,-0.007510713782897804,-0.05465231778719295,-0.007510713782897879,1.0,1.0,-0.02194398531583225,m_a=1,IV,plugin,2.0
4,-0.05810413153555812,0.032604131535558155,-0.036144020987131445,0.010644020987131414,1.0,1.0,-0.016550000000000016,m_u,IV,plugin,2.0
0,-0.3124183850220672,-0.23961288021237687,-0.2993074299147886,-0.2527638483339026,0.8,0.0,-0.3090706620773436,m_y=1,IV,plugin,2.0
1,-0.2756985698354605,-0.20401518078023778,-0.2616832544537294,-0.21800311977798054,1.0,0.2,-0.2645722189290654,m_y=0,IV,plugin,2.0
2,-0.1738573175131796,-0.006111341066038012,-0.14548553731949226,-0.03448312125972527,1.0,0.0,-0.02293070906103728,m_a=0,IV,plugin,2.0
3,-0.016786290284404138,0.014839974284709335,-0.016786290284404152,0.014839974284709307,0.2,0.2,-0.022113521177331674,m_a=1,IV,plugin,2.0
4,-0.04649332703374339,0.013493327033743318,-0.0322577863215608,-0.0007422136784392353,1.0,1.0,-0.018750000000000017,m_u,IV,plugin,2.0
0,-0.3387076887157535,-0.2425052292347421,-0.320846686920817,-0.26046314863619774,1.0,1.0,-0.30797966172045244,m_y=1,IV,plugin,2.0
1,-0.29935725436212784,-0.20738746246974116,-0.2805666977351427,-0.226130635226396,1.0,1.0,-0.2578403937083856,m_y=0,IV,plugin,2.0
2,-0.1503589122532414,0.06081796802471654,-0.11237580698914895,0.022834862760624082,1.0,1.0,-0.02498360376721881,m_a=0,IV,plugin,2.0
3,-0.03485711637367339,0.0032615841271314673,-0.034857116373673364,0.0032615841271314847,1.0,1.0,-0.02511298892975833,m_a=1,IV,plugin,2.0
4,-0.04935067237054626,0.026750672370546257,-0.03029454845955106,0.007694548459551051,1.0,1.0,-0.014800000000000008,m_u,IV,plugin,2.0
0,-0.3525221200681412,-0.22875598410369252,-0.3294517903854093,-0.25196534295301654,1.0,1.0,-0.3122497176301468,m_y=1,IV,plugin,2.0
1,-0.30520430148448263,-0.18514104427345032,-0.2802857317157855,-0.20994542917904022,1.0,1.0,-0.25416626059838227,m_y=0,IV,plugin,2.0
2,-0.20937000908178324,0.07390561641388242,-0.15922999005271646,0.023765597384815717,1.0,1.0,-0.03112514267542177,m_a=0,IV,plugin,2.0
3,-0.040721396831224034,0.00827912503125633,-0.04072139683122402,0.008279125031256326,1.0,1.0,-0.028257525076293866,m_a=1,IV,plugin,2.0
4,-0.06781462993479892,0.031314629934798964,-0.04299281351445944,0.0064928135144594595,1.0,1.0,-0.02164999999999999,m_u,IV,plugin,2.0
0,-0.2783965963854245,-0.29786238672622245,-0.28148534797912783,-0.2947809425345658,0.0,0.0,-0.305003140046054,m_y=1,IV,plugin,2.0
1,-0.2500098491545219,-0.26821547231041415,-0.25314939630208433,-0.2650716431493437,0.0,0.0,-0.2631629331801647,m_y=0,IV,plugin,2.0
2,-0.011542947773199886,-0.052431380309151586,-0.0179263826714263,-0.04604794541092515,0.0,0.0,-0.01612126809540798,m_a=0,IV,plugin,2.0
3,-0.008419571021773941,-0.017241083588519546,-0.008419571021773826,-0.017241083588519415,0.0,0.0,-0.0223366680190053,m_a=1,IV,plugin,2.0
4,0.0033445499800632827,-0.011844549980063379,0.0001320863675308759,-0.008632086367530883,0.0,0.0,-0.00825,m_u,IV,plugin,2.0
0,-0.2676029202073896,-0.2495962576032061,-0.26351824131137536,-0.2536840881356996,0.0,0.0,-0.30490848585690516,m_y=1,IV,plugin,2.0
1,-0.2468587979007591,-0.2295258211002201,-0.24271181140178205,-0.23367014295842242,0.0,0.0,-0.2652157164869029,m_y=0,IV,plugin,2.0
2,-0.11669691875231676,-0.07324875576882679,-0.10799497609582506,-0.0819506984253184,0.0,0.0,-0.02269980844097841,m_a=0,IV,plugin,2.0
3,0.00669716785903165,0.012891253398298752,0.006697167859031637,0.012891253398298714,0.0,0.0,-0.018993966177690114,m_a=1,IV,plugin,2.0
4,-0.011194377705059433,0.003694377705059382,-0.00685602419366548,-0.0006439758063345264,0.4,0.4,-0.008900000000000005,m_u,IV,plugin,2.0
